id,name,city_name,country_id,cancelled,year,month,day,end_year,end_month,end_day
DossonalCubo2025,Dosson al Cubo 2025,"Dosson di Casier, Treviso",Italy,0,2025,6,14,2025,6,15
DoubleTimeBacolod2025,Double Time Bacolod 2025,"City of Bacolod, Negros Occidental",Philippines,0,2025,9,20,2025,9,20
DoubleTripleAthensA2025,Double Triple Athens A 2025,Athens,Greece,0,2025,3,22,2025,3,22
DoubleTripleAthensB2025,Double Triple Athens B 2025,Athens,Greece,0,2025,3,23,2025,3,23
DouvrinOpen2023,Douvrin Open 2023,Douvrin,France,0,2023,3,18,2023,3,19
DouvrinOpen2024,Douvrin Open 2024,Douvrin,France,0,2024,6,22,2024,6,23
DowntownVancouverSpring2019,Downtown Vancouver Spring 2019,"Vancouver, British Columbia",Canada,0,2019,3,23,2019,3,23
DowntownVancouverSummer2019,Downtown Vancouver Summer 2019,"Vancouver, British Columbia",Canada,0,2019,6,29,2019,6,29
DowntownVancouverWinter2020,Downtown Vancouver Winter 2020,"Vancouver, British Columbia",Canada,0,2020,2,8,2020,2,8
DoylestownSpring2015,Doylestown Spring 2015,"Doylestown, Pennsylvania",USA,0,2015,4,25,2015,4,25
DoYouRememberSanDiego2024,Do You Remember San Diego 2024,"Oceanside, California",USA,0,2024,9,21,2024,9,21
Draco2013,DRACO 2013,"Goiânia, Goiás",Brazil,0,2013,5,25,2013,5,26
DragonCubing2018,Dragon Cubing 2018,Kraków,Poland,0,2018,9,22,2018,9,23
DragonCubing2019,Dragon Cubing 2019,Kraków,Poland,0,2019,9,28,2019,9,29
DragonCubing2020,Dragon Cubing 2020,Kraków,Poland,0,2020,9,12,2020,9,13
DragonCubing2021,Dragon Cubing 2021,Kraków,Poland,0,2021,11,6,2021,11,7
DragonCubing2022,Dragon Cubing 2022,Kraków,Poland,0,2022,11,19,2022,11,20
DragonCubing2023,Dragon Cubing 2023,Kraków,Poland,0,2023,7,8,2023,7,9
DragonCubingI2024,Dragon Cubing I 2024,Kraków,Poland,0,2024,6,22,2024,6,23
DragonCubingII2023,Dragon Cubing II 2023,Kraków,Poland,0,2023,12,9,2023,12,10
DragonCubingII2024,Dragon Cubing II 2024,Kraków,Poland,0,2024,11,23,2024,11,24
DragonCubingX2025,Dragon Cubing X 2025,Kraków,Poland,0,2025,7,26,2025,7,27
DragonCubingXI2025,Dragon Cubing XI 2025,Kraków,Poland,0,2025,12,13,2025,12,14
DragonSideOpen2022,Dragon Side Open 2022,Kraków,Poland,0,2022,2,12,2022,2,13
DrammenOpen2024,Drammen Open 2024,Drammen,Norway,0,2024,12,14,2024,12,15
DrammenOpen2026,Drammen Open 2026,Drammen,Norway,0,2026,4,18,2026,4,19
Draughons2006,Draughons Eastern competition 2006,"Murfreesboro, Tennessee",USA,0,2006,4,22,2006,4,22
DreamCityCubeOpen2019,Dream City Cube Open 2019,"Mumbai, Maharashtra",India,0,2019,11,3,2019,11,3
DreaminChiangMai2026,Dream in Chiang Mai 2026,Chiangmai,Thailand,0,2026,3,7,2026,3,8
DreamOneCubeOpen2019,Dream One Cube Open 2019,Taichung,Taiwan,0,2019,9,15,2019,9,15
DrehtsEichinErgolding2025,Dreht's Eich in Ergolding 2025,Ergolding,Germany,0,2025,11,22,2025,11,23
DreilandereckOpen2025,Dreiländereck-Open 2025,Herten Rheinfelden ,Germany,0,2025,10,25,2025,10,26
DrexelFall2008,Drexel Fall 2008,"Philadelphia, Pennsylvania",USA,0,2008,11,15,2008,11,15
DrexelWinter2009,Drexel Winter 2009,"Philadelphia, Pennsylvania",USA,0,2009,3,14,2009,3,14
DrexelWinter2010,Drexel Winter 2010,"Philadelphia, Pennsylvania",USA,0,2010,2,6,2010,2,6
DrishtiCubeOpen2017,Drishti Cube Open 2017,"Thiruvananthapuram, Kerala",India,0,2017,3,19,2017,3,19
DrishtiCubeOpen2018,Drishti Cube Open 2018,"Thiruvananthapuram, Kerala",India,0,2018,1,20,2018,1,20
DroitwichSpaAutumn2022,Droitwich Spa Autumn 2022,"Droitwich Spa, Worcestershire",United Kingdom,0,2022,9,17,2022,9,18
DropinCubingPartille2025,Drop-in Cubing Partille 2025,Partille,Sweden,0,2025,3,15,2025,3,16
DrurySummer2025,Drury Summer 2025,Auckland,New Zealand,0,2025,11,15,2025,11,15
DSFGeneralforsamlingen2019,DSF Generalforsamlingen 2019,Odense,Denmark,0,2019,2,9,2019,2,9
DSFGeneralforsamlingen2020,DSF Generalforsamlingen 2020,Odense,Denmark,0,2020,2,9,2020,2,9
DSFGeneralforsamlingen2022,DSF Generalforsamlingen 2022,Hvidovre,Denmark,0,2022,1,15,2022,1,16
DSFGeneralforsamlingen2023,DSF Generalforsamlingen 2023,"Højby, Odense",Denmark,0,2023,2,4,2023,2,5
DSFGeneralforsamlingen2024,DSF Generalforsamlingen 2024,Viby Sjælland (Dåstrup),Denmark,0,2024,2,10,2024,2,11
DSFGeneralforsamlingen2025,DSF Generalforsamlingen 2025,Viby Sjælland (Dåstrup),Denmark,0,2025,2,1,2025,2,2
DSFGeneralforsamlingen2026,DSF Generalforsamlingen 2026,Ishøj,Denmark,0,2026,2,7,2026,2,8
DSKCubeOpen2023,DSK Cube Open 2023,"Pune, Maharashtra",India,0,2023,1,14,2023,1,15
DSKPuneCubeOpen2019,DSK Pune Cube Open 2019,"Pune, Maharashtra",India,0,2019,5,19,2019,5,19
DSLCubeOpen2022,DSL Cube Open 2022,"Hyderabad, Telangana",India,0,2022,6,18,2022,6,19
DSTVerano2017,DST Verano 2017,"Temperley, Buenos Aires",Argentina,0,2017,2,18,2017,2,19
DTurnsinDagupan2022,D Turns in Dagupan 2022,Dagupan City,Philippines,0,2022,7,2,2022,7,2
DualGames2013,Dual Games 2013,Murcia,Spain,0,2013,5,18,2013,5,18
DualGamesAlicante2016,Dual Games Alicante 2016,Alicante,Spain,0,2016,12,17,2016,12,17
DualGamesAlicante2019,Dual Games Alicante 2019,Alicante,Spain,0,2019,4,6,2019,4,6
DuanwuFestivalOpen2009,Duanwu Festival Open 2009,Shenyang,China,0,2009,5,29,2009,5,29
DubaiAmericanAcademyOpen2025,Dubai American Academy Open 2025,Dubai,United Arab Emirates,0,2025,9,13,2025,9,13
DubaiOpen2009,Dubai Open 2009,Dubai,United Arab Emirates,0,2009,3,25,2009,3,25
DubaiOpen2013,Dubai Open 2013,Dubai,United Arab Emirates,0,2013,5,11,2013,5,11
DubaiOpen2016,Dubai Open 2016,Sharjah,United Arab Emirates,0,2016,5,13,2016,5,13
DubaiOpen2024,Dubai Open 2024,Dubai,United Arab Emirates,0,2024,4,27,2024,4,27
DubaiSummerOpen2022,Dubai Summer Open 2022,Dubai,United Arab Emirates,0,2022,9,10,2022,9,11
DublinAutumnSolving2025,Dublin Autumn Solving 2025,Dublin,Ireland,0,2025,8,30,2025,8,31
DublinCaliforniaOpen2025,Dublin California Open 2025,"Dublin, California",USA,0,2025,11,22,2025,11,22
DublinOhioCubingWinter2023,Dublin Ohio Cubing Winter 2023,"Dublin, Ohio",USA,0,2023,12,28,2023,12,28
DublinOhioSummerAM2024,Dublin Ohio Summer AM 2024,"Columbus, Ohio",USA,0,2024,9,7,2024,9,7
DublinOhioSummerPM2024,Dublin Ohio Summer PM 2024,"Columbus, Ohio",USA,0,2024,9,7,2024,9,7
DublinOpen2017,Dublin Open 2017,Dublin,Ireland,0,2017,12,2,2017,12,3
DublinOpenSaturday2022,Dublin Open Saturday 2022,Dublin,Ireland,0,2022,8,20,2022,8,20
DublinOpenSunday2022,Dublin Open Sunday 2022,Dublin,Ireland,0,2022,8,21,2022,8,21
DublinPickNMix2026,Dublin Pick 'N' Mix 2026,"Balbriggan, Co. Dublin",Ireland,0,2026,1,17,2026,1,17
DublinSummerSolving2024,Dublin Summer Solving 2024,Dublin,Ireland,0,2024,8,17,2024,8,18
DublinSummerSolving2025,Dublin Summer Solving 2025,Dublin,Ireland,0,2025,6,21,2025,6,22
DublinSummerSolvingSaturday2023,Dublin Summer Solving Saturday 2023,Dublin,Ireland,0,2023,8,19,2023,8,19
DublinSummerSolvingSunday2023,Dublin Summer Solving Sunday 2023,Dublin,Ireland,0,2023,8,20,2023,8,20
DublinWinterSolving2025,Dublin Winter Solving 2025,Dublin,Ireland,0,2025,1,25,2025,1,26
DubuqueWinter2023,Dubuque Winter 2023,"Dubuque, Iowa",USA,0,2023,2,5,2023,2,5
DuevilleOpen2015,Dueville Open 2015,Dueville (Vicenza),Italy,0,2015,2,22,2015,2,22
DuisburgWinter2014,Duisburg Winter 2014,Duisburg,Germany,0,2014,1,3,2014,1,5
DuitamaII2023,Duitama II 2023,"Duitama, Boyacá.",Colombia,0,2023,9,24,2023,9,24
DuitamaOpen2022,Duitama Open 2022,"Duitama, Boyacá",Colombia,0,2022,11,20,2022,11,20
DukeSummer2016,Duke Summer 2016,"Durham, North Carolina",USA,0,2016,6,11,2016,6,11
DumagueteCubeRendezvous2023,Dumaguete Cube Rendezvous 2023,"Dumaguete City, Negros Oriental",Philippines,0,2023,11,25,2023,11,25
DunasenMexicali2025,Dunas en Mexicali 2025,"Mexicali, Baja California",Mexico,0,2025,8,10,2025,8,10
DunasOpen2016,Dunas Open 2016,"Natal, Rio Grande do Norte",Brazil,0,2016,8,27,2016,8,28
DunasOpen2017,Dunas Open 2017,"Natal, Rio Grande do Norte",Brazil,0,2017,5,5,2017,5,6
DunasOpen2018,Dunas Open 2018,"Natal, Rio Grande do Norte",Brazil,0,2018,6,1,2018,6,2
DunasOpen2019,Dunas Open 2019,"Parnamirim, Rio Grande do Norte",Brazil,0,2019,12,21,2019,12,22
DunasOpen2021,Dunas Open 2021,"Parnamirim, Rio Grande do Norte",Brazil,0,2021,12,11,2021,12,11
DunasOpen2023,Dunas Open 2023,"Parnamirim, Rio Grande do Norte",Brazil,0,2023,8,5,2023,8,5
DunkirkSpringA2022,Dunkirk Spring A 2022,"Dunkirk, Maryland",USA,0,2022,6,11,2022,6,11
DunkirkSpringB2022,Dunkirk Spring B 2022,"Dunkirk, Maryland",USA,0,2022,6,11,2022,6,11
DunkirkWinter2023,Dunkirk Winter 2023,"Dunkirk, Maryland",USA,0,2023,1,14,2023,1,14
DunwoodyDayBash2019,Dunwoody Day Bash 2019,"Dunwoody, Georgia",USA,0,2019,2,2,2019,2,2
DuPageFall2024,DuPage Fall 2024,"Glen Ellyn, Illinois",USA,0,2024,9,28,2024,9,29
DuPageWinter2024,DuPage Winter 2024,"Glen Ellyn, Illinois",USA,0,2024,2,3,2024,2,3
DuperSuperDavisSpring2026,Duper Super Davis Spring 2026,"Davis, California",USA,0,2026,4,19,2026,4,19
DurbanSummerWarmup2021,Durban Summer Warm-up 2021,Durban,South Africa,0,2021,12,4,2021,12,4
DurbanWinter2024,Durban Winter 2024,Durban,South Africa,0,2024,6,8,2024,6,8
DurgeshaOpen2017,Durgesha Open 1.0 2017,"North Goa, Goa",India,0,2017,12,23,2017,12,23
DusseldorfOpen2010,Düsseldorf Open 2010,Düsseldorf,Germany,0,2010,7,24,2010,7,25
DusseldorfOpen2011,Düsseldorf Open 2011,Düsseldorf,Germany,0,2011,8,13,2011,8,14
DutchAutumn2022,Dutch Autumn 2022,Veenendaal,Netherlands,0,2022,9,25,2022,9,25
DutchAutumn2023,Dutch Autumn 2023,Veenendaal,Netherlands,0,2023,9,23,2023,9,23
DutchMasters2008,Dutch Masters 2008,Sint Michielsgestel,Netherlands,0,2008,8,23,2008,8,24
DutchMasters2019,Dutch Masters 2019,Ermelo,Netherlands,0,2019,4,6,2019,4,7
DutchMasters2020,Dutch Masters 2020,Ermelo,Netherlands,0,2020,2,1,2020,2,2
DutchMasters2022,Dutch Masters 2022,Veenendaal,Netherlands,0,2022,5,21,2022,5,22
DutchNationals2010,Dutch Nationals 2010,Sint Michielsgestel,Netherlands,0,2010,11,13,2010,11,14
DutchNationals2011,Dutch Nationals 2011,Zaandam,Netherlands,0,2011,12,17,2011,12,17
DutchNationals2014,Dutch Nationals 2014,Amstelveen,Netherlands,0,2014,9,28,2014,9,28
DutchNationals2015,Dutch Nationals 2015,Amstelveen,Netherlands,0,2015,9,27,2015,9,27
DutchNationals2016,Dutch Nationals 2016,Alkmaar,Netherlands,0,2016,10,1,2016,10,1
DutchNationals2017,Dutch Nationals 2017,Hoogland,Netherlands,0,2017,9,23,2017,9,23
DutchNationals2018,Dutch Nationals 2018,Hoogland,Netherlands,0,2018,9,22,2018,9,23
DutchNationals2019,Dutch Nationals 2019,Veenendaal,Netherlands,0,2019,9,21,2019,9,22
DutchNationals2022,Dutch Nationals 2022,Veenendaal,Netherlands,0,2022,11,26,2022,11,27
DutchNationals2023,Dutch Nationals 2023,Ermelo,Netherlands,0,2023,11,25,2023,11,26
DutchNationals2024,Dutch Nationals 2024,Arnhem,Netherlands,0,2024,11,15,2024,11,17
DutchOpen2003,Dutch Open 2003,Veldhoven,Netherlands,0,2003,10,11,2003,10,11
DutchOpen2004,Dutch Open 2004,Groningen,Netherlands,0,2004,10,10,2004,10,10
DutchOpen2005,Dutch Open 2005,Eindhoven,Netherlands,0,2005,10,16,2005,10,16
DutchOpen2006,Dutch Open 2006,Delft,Netherlands,0,2006,10,14,2006,10,15
DutchOpen2007,Dutch Open 2007,Eindhoven,Netherlands,0,2007,10,13,2007,10,14
DutchOpen2008,Dutch Open 2008,Eindhoven,Netherlands,0,2008,10,18,2008,10,19
DutchOpen2009,Dutch Open 2009,Eindhoven,Netherlands,0,2009,10,17,2009,10,18
DutchOpen2010,Dutch Open 2010,Emmen,Netherlands,0,2010,10,16,2010,10,17
DutchOpen2011,Dutch Open 2011,Eindhoven,Netherlands,0,2011,10,29,2011,10,30
DutchOpen2012,Dutch Open 2012,Voorburg,Netherlands,0,2012,11,3,2012,11,4
DutchOpen2013,Dutch Open 2013,Voorburg,Netherlands,0,2013,10,19,2013,10,20
DutchOpen2014,Dutch Open 2014,Voorburg,Netherlands,0,2014,10,25,2014,10,26
DutchOpen2015,Dutch Open 2015,Voorburg,Netherlands,0,2015,10,17,2015,10,18
DutchOpen2016,Dutch Open 2016,Voorburg,Netherlands,0,2016,10,29,2016,10,30
DutchOpen2017,Dutch Open 2017,Voorburg,Netherlands,0,2017,10,21,2017,10,22
DutchOpen2018,Dutch Open 2018,Voorburg,Netherlands,0,2018,10,13,2018,10,14
DutchOpen2019,Dutch Open 2019,Voorburg,Netherlands,0,2019,10,12,2019,10,13
DutchOpen2023,Dutch Open 2023,Arnhem,Netherlands,0,2023,6,3,2023,6,4
DutchOpen2024,Dutch Open 2024,Ermelo,Netherlands,0,2024,10,26,2024,10,27
DutchSpring2022,Dutch Spring 2022,Veenendaal,Netherlands,0,2022,4,17,2022,4,17
DutchWinter2017,Dutch Winter 2017,Bodegraven,Netherlands,0,2017,1,6,2017,1,7
DutchWinterNorth2024,Dutch Winter North 2024,Heerenveen,Netherlands,0,2024,1,14,2024,1,14
DutchWinterSouth2024,Dutch Winter South 2024,Capelle aan de IJssel,Netherlands,0,2024,1,13,2024,1,13
DvarsattOpen2026,Dvärsätt Open 2026,Dvärsätt,Sweden,0,2026,1,10,2026,1,11
Dvina32015,Dvina 3.0 2015,Novopolotsk,Belarus,0,2015,2,28,2015,3,1
DvinaOHEdition2014,Dvina One-Handed Edition 2014,Novopolotsk,Belarus,0,2014,9,27,2014,9,28
DvinaOpen2014,Dvina Open 2014,Novopolotsk,Belarus,0,2014,7,19,2014,7,20
DvinaOpen2015,Dvina Open 2015,Novopolotsk,Belarus,0,2015,8,22,2015,8,23
DYCOpen2015,DYC Rubik Open 2015,Paris,France,0,2015,10,17,2015,10,18
DYPatilCubeOpen2020,DY Patil Cube Open 2020,"Mumbai, Maharashtra",India,0,2020,1,12,2020,1,12
DyssegaardenUdenSko2022,Dyssegården Uden Sko 2022,Kokkedal,Denmark,0,2022,9,24,2022,9,24
EagleoftheEast2018,Eagle of the East 2018,Baku,Azerbaijan,0,2018,2,10,2018,2,11
EagleoftheEast2019,Eagle of the East Azerbaijan 2019,Baku,Azerbaijan,0,2019,2,9,2019,2,10
EagleoftheEast2020,Eagle of the East Azerbaijan 2020,Baku,Azerbaijan,1,2020,3,15,2020,3,15
EagleoftheEastAzerbaijan2024,Eagle of the East Azerbaijan 2024,Baku,Azerbaijan,0,2024,2,17,2024,2,17
EarthquakeOpen2011,Earthquake Open 2011,Santiago,Chile,0,2011,2,26,2011,2,27
EastBayBigandBlind2024,East Bay Big and Blind 2024,"Oakland, California",USA,0,2024,11,24,2024,11,24
EastBerlinFavoritesPA2024,East Berlin Favorites PA 2024,"East Berlin, Pennsylvania",USA,0,2024,9,29,2024,9,29
EastBerlinPA2025,East Berlin Eccentric Blocks PA 2025,"East Berlin, Pennsylvania",USA,0,2025,5,17,2025,5,17
EastBorneoOpen2011,East Borneo Open 2011,"Samarinda, East Borneo",Indonesia,0,2011,2,19,2011,2,20
EastBrunswickOpen2022,East Brunswick Open 2022,"East Brunswick, New Jersey",USA,0,2022,7,30,2022,7,30
EastCobbSummer2025,East Cobb Summer 2025,"Marietta, Georgia",USA,0,2025,8,16,2025,8,16
EasterFeverAthensA2026,Easter Fever Athens A 2026,Athens,Greece,0,2026,3,28,2026,3,28
EasterFeverAthensB2026,Easter Fever Athens B 2026,Athens,Greece,0,2026,3,29,2026,3,29
EasterFMCKamppi2019,Easter FMC Kamppi 2019,Helsinki,Finland,0,2019,4,20,2019,4,20
EasterinPragueEast2025,Easter in Prague-East 2025,Čestlice,Czech Republic,0,2025,4,26,2025,4,27
EastGermanOpen2010,East German Open 2010,Dresden,Germany,0,2010,8,14,2010,8,15
EastJapanBigCubes2012,East Japan Big Cubes 2012,Ichikawa,Japan,0,2012,7,8,2012,7,8
EastJapanBigCubes2013,East Japan Big Cubes 2013,Tokyo,Japan,0,2013,2,11,2013,2,11
EastJapanBigCubes2015,East Japan Big Cubes 2015,Tokyo,Japan,0,2015,8,8,2015,8,8
EastLondonAutumn2022,East London Autumn 2022,"Hackney, Greater London",United Kingdom,0,2022,11,12,2022,11,13
EastOsaka2012,East Osaka 2012,Osaka,Japan,0,2012,10,27,2012,10,27
EastOsaka2013,East Osaka 2013,Osaka,Japan,0,2013,9,15,2013,9,15
EastsideSideEvents2024,Eastside Side Events 2024,"Brisbane, Queensland",Australia,0,2024,2,17,2024,2,18
EastwoodCubing2024,Eastwood Cubing 2024,"Warren, Ohio",USA,0,2024,2,17,2024,2,18
EastwoodMallSummer2024,Eastwood Mall Summer 2024,"Niles, Ohio",USA,0,2024,8,3,2024,8,4
EatSleepCubeRepeat2014,Eat Sleep Cube Repeat 2014,Veldhoven,Netherlands,0,2014,11,21,2014,11,23
EatSleepCubeRepeatLeersum2025,Eat Sleep Cube Repeat Leersum 2025,Leersum,Netherlands,0,2025,7,19,2025,7,20
EaubonneOpen2025,Eaubonne Open 2025,Eaubonne,France,0,2025,3,1,2025,3,2
EauClaire2024,Eau Claire 2024,"Eau Claire, Wisconsin",USA,0,2024,4,27,2024,4,27
EauClockWisconsin2026,Eau Clock Wisconsin 2026,"Eau Claire, Wisconsin",USA,0,2026,3,14,2026,3,14
EBCOpen2025,EBC Open 2025,Casablanca,Morocco,0,2025,4,26,2025,4,26
EbenezerSpring2016,Ebenezer Spring 2016,Cochabamba,Bolivia,0,2016,10,9,2016,10,9
EberstadterEinsteigerEvent2023,Eberstädter Einsteiger-Event 2023,Darmstadt,Germany,0,2023,9,23,2023,9,23
ECBOpenCube2024,Escola Canadense de Brasília Open Cube 2024,"Brasília, Distrito Federal",Brazil,0,2024,11,23,2024,11,23
ECBOpenCube2025,Escola Canadense de Brasília Open Cube 2025,"Brasília, Distrito Federal",Brazil,0,2025,6,7,2025,6,7
EcijaOpen2024,Écija Open 2024,"Écija, Sevilla",Spain,0,2024,1,27,2024,1,28
EcijaOpen2025,Écija Open 2025,"Écija, Sevilla",Spain,0,2025,1,25,2025,1,26
EconomicsLyceumCube2019,Economics Lyceum Cube 2019,Semey,Kazakhstan,0,2019,9,28,2019,9,29
EcuadorAsciende2018,Ecuador Asciende 2018,Quito,Ecuador,0,2018,10,20,2018,10,20
EcuadorCubing2024,Ecuador Cubing 2024,Quito,Ecuador,0,2024,2,10,2024,2,11
EcuadorNationals2018,Ecuador Nationals 2018,Guayaquil,Ecuador,0,2018,4,14,2018,4,15
EcuadorNationals2019,Ecuador Nationals 2019,Guayaquil,Ecuador,0,2019,7,27,2019,7,28
EcuadorNationals2022,Ecuador Nationals 2022,Quito,Ecuador,0,2022,8,26,2022,8,28
EcuadorNationals2023,Ecuador Nationals 2023,Ambato,Ecuador,0,2023,9,1,2023,9,3
EcuadorNationals2024,Ecuador Nationals 2024,Cuenca,Ecuador,0,2024,10,10,2024,10,12
EcuadorNationals2025,Ecuador Nationals 2025,Ibarra,Ecuador,0,2025,8,15,2025,8,17
EdenBogota2024,Edén Bogotá 2024,Bogotá D.C.,Colombia,0,2024,7,13,2024,7,13
EdenBogota2025,Edén Bogotá 2025,Bogotá D.C.,Colombia,0,2025,3,2,2025,3,2
EdenBogotaII2025,Edén Bogotá II 2025,"Funza, Cundinamarca",Colombia,0,2025,4,5,2025,4,5
EdenBogotaIII2025,Edén Bogotá III 2025,Bogotá,Colombia,0,2025,6,2,2025,6,2
EdenBogotaIV2025,Edén Bogotá IV 2025,Bogotá,Colombia,0,2025,7,27,2025,7,27
EdenBogotaV2025,Edén Bogotá V 2025,Bogotá,Colombia,0,2025,11,8,2025,11,8
EdenBogotaVI2026,Edén Bogotá VI 2026,Bogotá,Colombia,0,2026,1,25,2026,1,25
EdenCourtWinterOpen2018,Eden Court Winter Open 2018,"Kolkata, West Bengal",India,0,2018,12,9,2018,12,9
EdenCubing2022,Edén Cubing 2022,Bogotá,Colombia,0,2022,8,6,2022,8,7
EdenVillageWinter2017,Eden Village Winter 2017,"Salt Rock, KwaZulu Natal",South Africa,0,2017,7,15,2017,7,15
EdgemontCubing2024,Edgemont Cubing 2024,"Scarsdale, New York",USA,0,2024,4,13,2024,4,13
EdinburghAutumn2025,Edinburgh Autumn 2025,"Edinburgh, City of Edinburgh",United Kingdom,0,2025,9,20,2025,9,21
EdinburghClockDay2026,Edinburgh Clock Day 2026,"Edinburgh, City of Edinburgh",United Kingdom,0,2026,6,6,2026,6,6
EdinburghOpen2013,Edinburgh Open 2013,"Edinburgh, City of Edinburgh",United Kingdom,0,2013,1,26,2013,1,27
EdinburghSpring2015,Edinburgh Spring 2015,"Edinburgh, City of Edinburgh",United Kingdom,0,2015,3,21,2015,3,22
EdinburghSpring2023,Edinburgh Spring 2023,"Edinburgh, City of Edinburgh",United Kingdom,0,2023,3,4,2023,3,5
EdinburghSummer2023,Edinburgh Summer 2023,"Edinburgh, City of Edinburgh",United Kingdom,0,2023,7,15,2023,7,16
EdinburghSummerBeginners2024,Edinburgh Summer Beginners 2024,"Edinburgh, City of Edinburgh",United Kingdom,0,2024,6,23,2024,6,23
EdinburghSummerOpen2024,Edinburgh Summer Open 2024,"Edinburgh, City of Edinburgh",United Kingdom,0,2024,6,22,2024,6,22
EdinburghWinter2024,Edinburgh Winter 2024,"Edinburgh, City of Edinburgh",United Kingdom,0,2024,1,27,2024,1,28
EdinburghWinter2025,Edinburgh Winter 2025,"Edinburgh, City of Edinburgh",United Kingdom,0,2025,1,11,2025,1,12
EdinburghWinter2026,Edinburgh Winter 2026,"Edinburgh, City of Edinburgh",United Kingdom,0,2026,1,24,2026,1,25
EdmontonLimitedSummer2016,Edmonton Limited Summer 2016,"Edmonton, Alberta",Canada,0,2016,8,13,2016,8,13
EdmontonNewYear2019,Edmonton New Year 2019,"Edmonton, Alberta",Canada,0,2019,1,5,2019,1,5
EdmontonOpenSummer2015,Edmonton Open Summer 2015,"Edmonton, Alberta",Canada,0,2015,8,29,2015,8,29
EdmontonOpenWinter2015,Edmonton Open Winter 2015,"Edmonton, Alberta",Canada,0,2015,1,10,2015,1,10
EdmontonOpenWinter2016,Edmonton Open Winter 2016,"Edmonton, Alberta",Canada,0,2016,1,30,2016,1,31
EdmontonRiverValleyRumble2020,Edmonton River Valley Rumble 2020,"Edmonton, Alberta",Canada,1,2020,4,11,2020,4,11
EdmontonRiverValleyRumble2023,Edmonton River Valley Rumble 2023,"Edmonton, Alberta",Canada,0,2023,3,11,2023,3,11
EdmontonRiverValleyRumble2024,Edmonton River Valley Rumble 2024,"Edmonton, Alberta",Canada,0,2024,5,25,2024,5,26
EdmontonRiverValleyRumble2025,Edmonton River Valley Rumble 2025,"Edmonton, Alberta",Canada,0,2025,8,30,2025,8,31
EdmontonSummerTwist2022,Edmonton Summer Twist 2022,"Edmonton, Alberta",Canada,0,2022,8,21,2022,8,21
EdmontonWinter2026,Edmonton Winter 2026,"Sherwood Park, Alberta",Canada,0,2026,1,3,2026,1,3
EdneyvilleSpring2022,Edneyville Spring 2022,"Edneyville, North Carolina",USA,0,2022,4,10,2022,4,10
EDSkewbOpen2014,ED Skewb Open 2014,Bogotá,Colombia,0,2014,2,2,2014,2,2
EduardoSantosBogota2023,Eduardo Santos Bogotá 2023,Bogotá,Colombia,0,2023,12,9,2023,12,9
Educativa2014,Educativa 2014,"São Carlos, São Paulo",Brazil,0,2014,5,24,2014,5,25
EdukentWeekend2022,Edukent Weekend 2022,İstanbul,Turkey,0,2022,7,15,2022,7,17
EdukentWeekend2023,Edukent Weekend 2023,İstanbul,Turkey,0,2023,7,22,2023,7,23
EdwardCalvoSummerDay2018,Edward Calvo Summer Day 2018,San Carlos,Venezuela,0,2018,6,16,2018,6,16
EdwardsRubikDay2016,Edward's Rubik Day 2016,"San Carlos, Cojedes",Venezuela,0,2016,2,27,2016,2,27
EdwardsRubiksDay2017,Edward's Rubiks Day 2017,San Carlos,Venezuela,0,2017,3,11,2017,3,11
EfficientInElmsfordSpring2025,Efficient in Elmsford Spring 2025,"Elmsford, New York",USA,0,2025,4,20,2025,4,20
EfficientinElmsfordWinter2025,Efficient in Elmsford Winter 2025,"Elmsford, New York",USA,0,2025,2,22,2025,2,23
EfficientMinnesotaSummer2025,Efficient Minnesota Summer 2025,"New Brighton, Minnesota",USA,0,2025,6,14,2025,6,14
EfterarscubingiHvidovre2023,Efterårscubing i Hvidovre 2023,Hvidovre,Denmark,0,2023,11,11,2023,11,11
EfterarscubingiHvidovre2024,Efterårscubing i Hvidovre 2024,Hvidovre,Denmark,0,2024,11,16,2024,11,17
EgerOpen2017,Eger Open 2017,Eger,Hungary,0,2017,7,1,2017,7,2
EgyptFall2024,Egypt Fall 2024,Cairo,Egypt,0,2024,11,9,2024,11,9
EgyptianChampionship2019,Egyptian Championship 2019,Cairo,Egypt,0,2019,8,3,2019,8,3
EgyptOpen2025,Egypt Open 2025,Giza,Egypt,1,2025,9,13,2025,9,13
EgyptSummerOpen2023,Egypt Summer Open 2023,Giza/Haram,Egypt,1,2023,9,16,2023,9,16
EgyptWinter2024,Egypt Winter 2024,Cairo,Egypt,0,2024,2,3,2024,2,3
EhteCubeDays2023,Ehte Cube Days 2023,Tallinn,Estonia,0,2023,3,18,2023,3,19
EindhovenOpen2012,Eindhoven Open 2012,Eindhoven,Netherlands,0,2012,9,15,2012,9,16
EindhovenSpring2013,Eindhoven Spring 2013,Eindhoven,Netherlands,0,2013,6,1,2013,6,2
EjidoMallChallenge2015,Ejido Mall Challenge 2015,Ejido,Venezuela,0,2015,5,17,2015,5,17
EjidoMallOpen2015,Ejido Mall Open 2015,Ejido,Venezuela,0,2015,8,9,2015,8,9
EjidoSummer2015,Ejido Summer 2015,"Ejido, Mérida",Venezuela,0,2015,7,5,2015,7,5
EkaCubeDays2019,Eka Cube Days 2019,Yekaterinburg,Russia,0,2019,8,24,2019,8,25
EkaCubeWinter2020,Eka Cube Winter 2020,Yekaterinburg,Russia,0,2020,1,18,2020,1,19
